user_id,items_count,total_spent,recommend
46366536564574576346346546,192.0,620.6300000000001,100.0
4687843213132,12.0,122.89999999999998,
4735736754,16.0,64.96,
47444744,6.0,44.97,
47DollarsInMyBankAccount,73.0,896.4600000000003,
47enth,224.0,2825.5799999999927,
4801,70.0,824.5200000000002,67.0
4805766,4.0,0.0,
48226746,123.0,1600.2300000000005,88.0
483752394756293478563845,10.0,19.98,
486259317,94.0,603.6100000000002,100.0
4Elementals,19.0,11.99,
4KnightArtorias,39.0,9.99,
4RCH4NG3Ll,173.0,1311.0000000000007,100.0
4_5C12U13,127.0,1490.7200000000007,100.0
4bigs,2.0,9.99,
4d1t,23.0,382.87000000000006,
4hwei,187.0,1640.590000000001,67.0
4i20swagyolo69,24.0,127.84999999999995,100.0
4loreseeker,31.0,103.42,
4mrtm,127.0,715.8700000000003,100.0
4n0m4ly,78.0,995.1800000000004,
4n631,51.0,634.6900000000002,100.0
4nti-y0u,116.0,1513.8900000000006,100.0
4op2U,89.0,621.5100000000002,
4p4ch3,48.0,520.6300000000001,
4skin5head,53.0,661.7000000000002,
4tiles,20.0,327.8300000000001,100.0
50899161,213.0,2225.1200000000003,
51041,47.0,484.72000000000014,100.0
51134243,95.0,937.1700000000004,100.0
512356,518.0,4148.969999999958,100.0
51252151215512,74.0,514.75,
512am,38.0,334.82000000000005,
513659145,8.0,95.95,
51564210333,81.0,528.5900000000003,100.0
519130312,100.0,646.4600000000004,
519348245,71.0,239.64000000000016,100.0
51centcorn,299.0,2887.9299999999885,83.0
51jets,28.0,126.88999999999997,100.0
52554261,2.0,0.0,
527788235,245.0,2698.0999999999926,100.0
53071407,26.0,354.87,
53112195114,51.0,369.7300000000001,100.0
5318064,50.0,765.4100000000002,
5343039,204.0,3649.0999999999876,100.0
535346456636,83.0,239.85000000000008,50.0
53774,178.0,2476.5899999999956,
5400540054005400,101.0,1240.3600000000004,100.0
54263144,35.0,269.88000000000005,100.0
54321DrOpThEbAsS,19.0,215.84,
5438910,25.0,89.94,
544183980,133.0,1556.4200000000008,100.0
544542132154524145,33.0,7.99,100.0
54494292,23.0,94.92999999999999,
5453V3,17.0,113.90999999999997,
54546545,89.0,847.4500000000003,100.0
54678907652,71.0,690.4900000000002,50.0
5469782134896,351.0,3978.9099999999844,
548547248072804,74.0,745.4700000000003,100.0
54Strat,57.0,623.6100000000002,100.0
54r93,199.0,2968.4299999999926,
550455,16.0,0.0,
554076033,14.0,154.95000000000002,100.0
55432147,133.0,630.6300000000001,25.0
5554Grovesy,91.0,1064.4200000000003,100.0
5564321,23.0,139.92,
558092,53.0,333.7400000000001,100.0
564743553uy5367,52.0,484.73000000000013,100.0
567234,61.0,475.7200000000001,
56745879956,6.0,0.0,
56748930,34.0,319.80000000000007,
5678LetMeCyaBootyShake,100.0,817.4100000000004,33.0
5692496235797644,107.0,1273.2900000000004,
5739108,101.0,1163.2500000000005,
57841325,37.0,249.36000000000004,
5790870877878,12.0,0.0,
579132657905,10.0,54.96,
58077979,40.0,211.77,100.0
58254410,170.0,1512.0400000000006,100.0
58291756,1.0,4.99,
5856565456564,104.0,1008.4600000000004,100.0
58981044,92.0,513.5900000000001,100.0
5901,65.0,683.4400000000002,
59285912859,52.0,485.6500000000002,
5975,241.0,2937.249999999992,100.0
5LuG,23.0,184.87,100.0
5car3crow,99.0,1241.2200000000005,
5h0tL3s5,72.0,908.4900000000002,
5nakebit3,42.0,419.7600000000001,
5p1ca,83.0,1036.4000000000003,
5spooky420me,24.0,196.88,100.0
5unDe,1.0,0.0,
5weetness,1.0,0.0,
5yearoldrexrex111,122.0,1303.1500000000005,100.0
60324133769,87.0,623.3800000000003,100.0
6060548,95.0,1153.3800000000003,
60sSpiderman,15.0,49.95,
61241571,21.0,154.91,100.0
61428,26.0,210.86000000000004,
616333,77.0,22.979999999999997,100.0
61782,69.0,501.7700000000001,
618554,30.0,184.88,100.0
6294421419,116.0,836.5800000000003,100.0
63246555,26.0,59.96,
6344143214,3.0,9.99,
63718432421321321312,74.0,299.84000000000003,75.0
63Hayden,150.0,1307.6100000000006,100.0
6435677448,43.0,471.7600000000001,100.0
64512328,131.0,979.4500000000004,75.0
64574574574744,36.0,179.86,100.0
64723864,221.0,2367.529999999999,0.0
650326,12.0,86.94,
6524696969,47.0,372.7800000000001,
653448,154.0,1853.6900000000007,
6545_Sniffler,49.0,1351.5400000000002,
65464684,179.0,1752.9500000000007,
65711642,48.0,600.3400000000001,
657475591245,138.0,1741.8700000000006,100.0
6592,335.0,3827.1399999999726,100.0
66083299,30.0,368.78000000000003,100.0
66113860,41.0,509.7500000000001,
666101,236.0,3358.339999999989,
66666669999999,121.0,1268.3000000000004,0.0
666999661,25.0,199.81000000000003,
666NeCrO,505.0,6383.659999999944,
666slayerr666,133.0,1141.2900000000004,100.0
66839427,88.0,976.4100000000004,100.0
66d,78.0,781.2800000000003,100.0
66ot,54.0,485.6400000000002,
67162763,90.0,360.7000000000001,
6738497298564377854673421,128.0,992.2800000000004,100.0
67712702,14.0,64.95,
678rtv45,35.0,194.86000000000004,100.0
679gog,54.0,562.6300000000002,
67samjosh,59.0,583.5600000000002,50.0
68496742234,178.0,2066.2000000000007,
6871,110.0,973.3400000000004,
69133709,34.0,300.78999999999996,100.0
69222518,116.0,634.5900000000003,
692412341234,28.0,60.940000000000005,100.0
6935,168.0,1851.610000000001,100.0
694201337694201337,51.0,174.88000000000002,100.0
696969696969699,38.0,363.25000000000006,100.0
696969697,293.0,3561.3099999999795,
697235,22.0,174.89999999999998,
698959,97.0,1127.3700000000003,
69_420_bl41e_fgt,85.0,842.4600000000003,100.0
69bmw,34.0,245.86000000000004,50.0
69doggystyle,100.0,692.6100000000002,
69madman,18.0,111.88999999999997,100.0
6C_Troll,33.0,357.7800000000001,
6dighero,337.0,4075.4399999999832,100.0
6ex6ex6ex,82.0,815.4500000000004,100.0
6golf6,11.0,84.93999999999998,100.0
6teencarz,84.0,923.4400000000003,
70293553,6.0,54.96,
71124,60.0,550.6500000000002,
711armageddoncarmageddon,96.0,777.3900000000003,100.0
7122456,28.0,79.94999999999999,100.0
71251241,100.0,331.7700000000001,100.0
7225eternally,10.0,59.959999999999994,
72345,1.0,14.99,
72345436754433546,140.0,1060.3500000000004,
723943123,53.0,499.7300000000002,86.0
72947282842,2.0,34.98,100.0
735102120,9.0,14.99,100.0
737911,198.0,721.3900000000003,100.0
739567275,136.0,955.2500000000005,100.0
739749287981,38.0,154.35,100.0
740449400,28.0,324.8200000000001,100.0
74345,207.0,2341.069999999998,
743748734,19.0,74.98,
7466NHK,54.0,109.96000000000001,
748237482374284792,132.0,346.7200000000002,100.0
74987000,57.0,420.6200000000002,71.0
750805,690.0,8375.1899999999,0.0
7515953,56.0,438.7700000000001,100.0
75498,37.0,281.77000000000004,
756755557153145,119.0,1066.2200000000005,
75791513,28.0,154.85,60.0
75k12,99.0,1198.3700000000003,100.0
76415,34.0,214.87,
76561193688520497,57.0,603.5700000000002,
76561197960271609,30.0,239.8,
76561197960277635,42.0,434.64000000000016,
76561197960279587,37.0,412.71000000000015,
76561197960279912,36.0,425.70000000000016,
76561197960281419,26.0,254.78000000000003,
76561197960285738,16.0,134.86999999999995,
76561197960285909,24.0,224.84000000000003,
76561197960286077,13.0,99.88,
76561197960286950,184.0,1907.580000000001,
76561197960288186,254.0,3769.679999999986,100.0
76561197960295773,14.0,119.86999999999999,
76561197960298230,71.0,739.5000000000002,
76561197960299496,28.0,359.7500000000001,
76561197960301970,96.0,1535.9600000000005,
76561197960324641,1168.0,13265.019999999833,
76561197960324664,33.0,255.75000000000006,
76561197960324928,78.0,1236.3500000000004,33.0
76561197960333283,24.0,180.8,
76561197960339094,17.0,100.85999999999999,
76561197960364170,47.0,485.6200000000002,
76561197960366346,63.0,635.5400000000002,
76561197960390517,75.0,985.4300000000003,
76561197960425229,94.0,1376.2300000000005,100.0
76561197960426941,47.0,475.67000000000013,
76561197960438497,21.0,169.82,100.0
76561197960453899,34.0,389.75000000000006,
76561197960454309,64.0,935.5700000000002,
76561197960459970,34.0,363.7300000000001,
76561197960461312,77.0,1018.4300000000004,50.0
76561197960462807,10.0,59.91000000000001,
76561197960467275,214.0,2380.869999999997,100.0
76561197960468120,25.0,299.79,
76561197960470293,18.0,139.84999999999997,
76561197960471546,25.0,364.56000000000006,
76561197960471761,51.0,540.5600000000002,
76561197960478402,26.0,240.30000000000013,
76561197960478966,36.0,369.8,
76561197960481739,59.0,657.5700000000002,
76561197960499156,8.0,49.92000000000001,
76561197960508459,14.0,114.88,
76561197960531365,16.0,144.85999999999999,
76561197960541850,22.0,149.85,
76561197960549169,199.0,2598.0299999999957,
76561197960564189,56.0,667.5900000000001,
76561197960565919,29.0,464.7700000000001,
76561197960571317,68.0,596.4600000000003,
76561197960572371,29.0,334.77000000000004,
76561197960575139,85.0,1388.1900000000005,
76561197960577481,167.0,2105.4100000000008,
76561197960580457,16.0,120.84999999999998,
76561197960589167,31.0,289.78000000000003,
76561197960607334,29.0,254.77000000000004,
76561197960608571,21.0,135.83999999999997,100.0
76561197960611419,21.0,194.83000000000004,
76561197960617353,25.0,234.84000000000003,
76561197960666461,17.0,94.89,
76561197960693758,66.0,658.5700000000003,
76561197960694096,187.0,2351.5499999999965,
76561197960713250,207.0,2706.0499999999965,
76561197960721600,31.0,302.74000000000007,
76561197960721799,18.0,189.84,
76561197960743001,17.0,74.9,100.0
76561197960799510,41.0,458.6300000000002,
76561197960802408,25.0,190.79000000000002,
76561197960802995,62.0,578.5500000000002,
76561197960803312,56.0,522.5500000000002,
76561197960811584,195.0,1844.580000000001,
76561197960811774,30.0,454.77000000000004,
76561197960874012,19.0,314.84000000000003,
76561197960877600,24.0,258.8,
76561197960888883,40.0,470.6900000000001,
76561197960891010,269.0,3405.2899999999854,
76561197960946320,50.0,609.6200000000001,
76561197960959352,33.0,460.7200000000001,
76561197960959436,136.0,1596.1600000000008,
76561197960962392,29.0,293.74000000000007,
76561197960963799,98.0,951.3600000000004,
76561197960971187,17.0,139.87,
76561197961051810,170.0,1806.650000000001,100.0
76561197961108717,87.0,1383.3300000000004,
76561197961111954,24.0,204.82000000000002,
76561197961118969,78.0,1120.4300000000003,
76561197961124706,111.0,1464.0800000000006,100.0
76561197961157004,62.0,734.5400000000002,
76561197961172553,164.0,1943.600000000001,
76561197961172915,153.0,1709.8200000000008,
76561197961187815,24.0,183.82,
76561197961216740,31.0,244.78000000000003,
76561197961222930,22.0,214.81000000000003,
76561197961234023,29.0,236.76000000000005,
76561197961247707,95.0,1189.2800000000004,
76561197961279828,33.0,300.7600000000001,
76561197961316177,42.0,458.6900000000001,
76561197961325529,80.0,1109.3500000000004,
76561197961375322,24.0,195.8,
76561197961448249,22.0,180.83,
76561197961464265,74.0,608.6100000000001,100.0
76561197961465709,91.0,1226.3400000000004,
76561197961527817,67.0,771.4100000000004,
76561197961533298,319.0,3792.989999999978,
76561197961567943,74.0,1075.3300000000004,
76561197961572037,17.0,79.9,
76561197961612098,32.0,314.76000000000005,
76561197961628243,140.0,1599.9100000000008,
76561197961631213,69.0,633.5900000000001,
76561197961637426,101.0,1156.8900000000006,
76561197961643678,100.0,1236.3700000000003,
76561197961648625,106.0,1375.0500000000006,
76561197961663345,27.0,339.79,
76561197961672116,90.0,970.3500000000004,
76561197961702279,89.0,852.3000000000004,
76561197961718947,34.0,365.8500000000001,50.0
76561197961739219,46.0,519.6800000000002,
76561197961745322,16.0,171.84000000000003,
76561197961823780,30.0,255.79000000000002,
76561197961838528,18.0,240.86999999999998,
76561197961840584,97.0,1116.2800000000004,
76561197961857584,144.0,1693.7900000000009,
76561197961860415,35.0,395.7100000000001,
76561197961892438,93.0,1192.2200000000005,
76561197961925195,24.0,184.84,
76561197961948959,55.0,813.2200000000003,
76561197961951233,12.0,74.9,
76561197961979693,22.0,180.82000000000002,
76561197962023392,30.0,354.79,
76561197962025274,55.0,577.6200000000001,100.0
76561197962048866,130.0,1565.0900000000006,
76561197962077181,29.0,187.81,
76561197962080059,16.0,139.85999999999999,
76561197962089166,17.0,109.86999999999999,
76561197962104795,79.0,791.5500000000002,
76561197962175536,28.0,252.78000000000003,
76561197962197347,39.0,320.74000000000007,
76561197962221247,80.0,1013.1300000000005,
76561197962223765,15.0,129.84999999999997,
76561197962298116,13.0,94.89,
76561197962338878,45.0,434.7100000000001,
76561197962414903,20.0,189.84000000000003,
76561197962441411,30.0,319.78000000000003,
76561197962448420,86.0,1084.2900000000004,
76561197962604175,29.0,265.75000000000006,
76561197962686639,44.0,615.6400000000002,
76561197962728844,43.0,400.7100000000001,
76561197962738675,64.0,804.5100000000002,
76561197962755121,21.0,200.81,
76561197962775018,77.0,961.4500000000003,
76561197962862487,62.0,880.5400000000002,
76561197962960302,126.0,1654.0500000000006,
76561197963008605,9.0,49.92000000000001,
76561197963038819,15.0,104.86999999999999,
76561197963090949,24.0,259.83000000000004,
76561197963130430,204.0,2506.129999999997,
76561197963206623,187.0,2414.4799999999955,
76561197963219999,235.0,3281.829999999988,
76561197963262084,55.0,799.5700000000002,
76561197963325844,19.0,189.85,
76561197963338250,23.0,199.84000000000003,
76561197963392788,40.0,476.7200000000001,100.0
76561197963401558,90.0,930.0100000000004,
76561197963405974,98.0,1367.9700000000005,
76561197963406032,29.0,250.76000000000005,
76561197963420680,62.0,737.4900000000002,
76561197963421102,19.0,150.82999999999998,
76561197963429707,23.0,279.79,
76561197963436918,114.0,1376.1100000000006,100.0
76561197963443099,44.0,509.67000000000013,
76561197963443724,13.0,89.9,
76561197963455626,276.0,3690.679999999984,100.0
76561197963469414,211.0,2723.4499999999953,33.0
76561197963478502,59.0,521.6300000000001,100.0
76561197963485479,20.0,307.76,
76561197963518361,13.0,74.9,
76561197963518399,16.0,139.85999999999999,
76561197963530842,23.0,139.84,
76561197963532952,55.0,583.6500000000001,
76561197963538874,52.0,487.6100000000002,
76561197963549028,218.0,3215.9799999999914,
76561197963584284,31.0,200.79000000000002,
76561197963613344,29.0,225.78000000000003,
76561197963638240,167.0,2122.7500000000005,100.0
76561197963746199,138.0,1194.9600000000007,
76561197963759246,32.0,500.75000000000006,0.0
76561197963797456,105.0,1235.2600000000004,
76561197963801702,51.0,644.3800000000002,
76561197963914566,95.0,902.3000000000004,
76561197963977595,89.0,984.3300000000004,
76561197964050011,75.0,1093.4400000000003,
76561197964072195,35.0,444.7300000000001,
76561197964092053,150.0,2199.6799999999994,
76561197964129564,148.0,1544.7700000000007,
76561197964188781,257.0,3234.859999999987,
76561197964247504,36.0,334.7700000000001,
76561197964286188,97.0,1309.2100000000005,
76561197964301090,111.0,1747.0500000000006,
76561197964310685,23.0,289.80000000000007,
76561197964316999,251.0,3588.9099999999894,0.0
76561197964317648,434.0,4438.679999999969,100.0
76561197964386329,32.0,309.76000000000005,
76561197964386571,59.0,750.5300000000002,
76561197964402427,121.0,1156.3800000000006,100.0
76561197964421738,136.0,1898.6200000000008,
76561197964435063,82.0,1164.1300000000003,
76561197964473354,25.0,239.80000000000004,
76561197964542243,88.0,878.1500000000003,
76561197964586074,66.0,926.5100000000002,
76561197964656641,23.0,179.82,
76561197964743118,42.0,490.6800000000001,
76561197964743311,200.0,2582.0599999999968,
76561197964753680,766.0,8563.409999999903,100.0
76561197964772156,118.0,1213.2600000000004,0.0
76561197964876290,62.0,647.4100000000003,100.0
76561197964880950,205.0,2674.269999999996,
76561197964932511,8.0,49.92000000000001,
76561197965036285,70.0,1090.3800000000003,
76561197965059579,63.0,747.5800000000002,100.0
76561197965095468,83.0,958.0500000000004,
76561197965096829,34.0,270.78000000000003,
76561197965109264,672.0,7397.079999999916,
76561197965128569,66.0,792.4800000000002,
76561197965139367,140.0,1908.8400000000008,
76561197965144435,101.0,1406.1100000000006,100.0
76561197965157441,105.0,958.8300000000004,
76561197965185036,84.0,980.2500000000003,
76561197965205416,119.0,982.3100000000004,100.0
76561197965208032,325.0,3802.7799999999775,100.0
76561197965222957,26.0,294.80000000000007,
76561197965224231,43.0,357.7200000000001,100.0
76561197965238303,25.0,190.8,
76561197965240955,60.0,613.6100000000001,
76561197965243099,28.0,265.76000000000005,
76561197965245779,41.0,552.6700000000001,
76561197965263006,218.0,2952.1299999999933,100.0
76561197965264721,24.0,129.85,
76561197965265903,26.0,272.78000000000003,
76561197965279916,61.0,426.51000000000033,
76561197965281231,27.0,284.79,
76561197965312871,117.0,1760.8200000000006,
76561197965316354,20.0,185.82,
76561197965316820,41.0,515.6700000000001,
76561197965326033,163.0,1977.750000000001,
76561197965332011,31.0,270.74000000000007,
76561197965355573,269.0,3109.3699999999903,
76561197965359281,138.0,1002.0300000000007,
76561197965370768,19.0,150.82999999999998,
76561197965380720,85.0,908.3800000000003,
76561197965444255,43.0,517.6700000000001,
76561197965461199,121.0,1558.8500000000008,
76561197965468767,33.0,405.74000000000007,
76561197965494000,110.0,1155.1900000000005,
76561197965557728,213.0,2911.17999999999,100.0
76561197965631636,9.0,74.94,
76561197965635189,206.0,2595.5199999999963,
76561197965668941,62.0,151.89,100.0
76561197965716900,53.0,553.5900000000003,
76561197965744283,20.0,200.85000000000002,
76561197965808182,61.0,832.7400000000002,
76561197965833962,32.0,404.77000000000004,
76561197965839479,84.0,1073.2600000000004,
76561197965847529,12.0,114.91999999999999,
76561197965916509,143.0,1881.8600000000008,100.0
76561197965929122,157.0,1621.770000000001,
76561197965932870,109.0,1505.1700000000005,
76561197965943381,77.0,957.3200000000004,
76561197966004617,23.0,284.87,
76561197966024531,94.0,1209.2200000000005,
76561197966165673,43.0,644.7300000000001,
76561197966191220,139.0,2060.890000000001,
76561197966194834,33.0,289.74,
76561197966217462,25.0,206.79000000000002,
76561197966217495,31.0,382.7800000000001,
76561197966220930,73.0,823.4700000000004,
76561197966227291,237.0,3473.11999999999,100.0
76561197966261210,48.0,525.6500000000001,
76561197966292841,161.0,2383.5999999999967,
76561197966295765,89.0,710.6300000000001,
76561197966298550,286.0,4365.639999999978,100.0
76561197966301170,24.0,290.81,
76561197966341514,76.0,908.4200000000003,
76561197966514579,19.0,124.85999999999999,
76561197966533843,27.0,255.76000000000005,
76561197966578686,29.0,406.7800000000001,
76561197966586458,69.0,997.5600000000002,100.0
76561197966587792,75.0,653.3600000000004,100.0
76561197966590415,168.0,1988.540000000001,100.0
76561197966604253,353.0,4175.529999999973,0.0
76561197966624181,9.0,49.92000000000001,
76561197966647905,146.0,1756.9100000000008,0.0
76561197966693214,16.0,116.85999999999999,
76561197966713982,44.0,504.7200000000001,
76561197966721582,94.0,1096.2000000000005,
76561197966723681,144.0,1985.8500000000008,
76561197966725255,25.0,219.81000000000006,
76561197966739560,17.0,151.85999999999999,
76561197966764681,223.0,3446.1199999999894,100.0
76561197966804339,38.0,371.5300000000001,
76561197966807924,283.0,3901.6499999999837,
76561197966836671,101.0,866.1600000000005,
76561197966846734,43.0,370.67000000000013,
76561197966852281,19.0,199.84000000000003,
76561197966878140,163.0,2366.3399999999983,
76561197966936422,135.0,1930.7900000000009,
76561197966950679,86.0,1014.2500000000005,
76561197966956978,454.0,5433.85999999996,50.0
76561197966979423,111.0,1620.0900000000006,50.0
76561197967019978,36.0,367.7000000000001,
76561197967035821,39.0,485.73000000000013,
76561197967104323,63.0,632.5600000000002,
76561197967105188,970.0,10079.34999999986,
76561197967118843,108.0,1348.1200000000006,
76561197967118917,15.0,169.69,100.0
76561197967157024,31.0,290.77000000000004,
76561197967174031,354.0,3861.4699999999775,100.0
76561197967253452,39.0,465.7100000000001,100.0
76561197967270344,17.0,119.86999999999999,
76561197967318124,48.0,592.6400000000002,
76561197967370851,118.0,1204.2900000000004,100.0
76561197967372222,21.0,160.82,
76561197967394259,31.0,297.75000000000006,
76561197967411092,32.0,297.54,
